timestamp,open,high,low,close
2021-01-06 07:40:00,34865.47,34866.06,34786.12,34786.12
2021-01-06 07:41:00,34790.04,34820.67,34721.89,34729.47
2021-01-06 07:42:00,34729.47,34817.01,34721.53,34802.31
2021-01-06 07:43:00,34803.02,34813.59,34755.02,34769.55
2021-01-06 07:44:00,34769.55,34839.98,34765.08,34826.92
2021-01-06 07:45:00,34826.91,34838.23,34600.0,34618.85
2021-01-06 07:46:00,34618.85,34667.43,34545.0,34644.81
2021-01-06 07:47:00,34644.81,34644.81,34412.0,34500.4
2021-01-06 07:48:00,34500.4,34517.14,34350.0,34416.69
2021-01-06 07:49:00,34417.0,34522.27,34402.84,34498.97
2021-01-06 07:50:00,34493.5,34600.02,34468.83,34567.24
2021-01-06 07:51:00,34561.5,34567.24,34468.9,34541.69
2021-01-06 07:52:00,34541.7,34641.67,34507.5,34604.48
2021-01-06 07:53:00,34604.56,34692.91,34600.0,34660.7
2021-01-06 07:54:00,34660.7,34734.29,34650.02,34661.08
2021-01-06 07:55:00,34661.07,34661.07,34599.99,34606.68
2021-01-06 07:56:00,34606.67,34607.23,34544.89,34575.97
2021-01-06 07:57:00,34575.97,34686.87,34574.07,34667.31
2021-01-06 07:58:00,34665.74,34700.0,34629.64,34645.03
2021-01-06 07:59:00,34637.59,34697.58,34637.59,34676.4
2021-01-06 08:00:00,34666.8,34868.92,34657.71,34828.53
2021-01-06 08:01:00,34823.06,34930.0,34792.58,34897.13
2021-01-06 08:02:00,34897.94,34950.77,34897.93,34899.99
2021-01-06 08:03:00,34899.99,34932.8,34800.0,34886.64
2021-01-06 08:04:00,34886.65,34941.51,34842.56,34924.13
2021-01-06 08:05:00,34922.43,34948.05,34872.25,34903.08
2021-01-06 08:06:00,34903.09,34918.79,34857.67,34865.79
2021-01-06 08:07:00,34857.39,34900.0,34830.02,34836.69
2021-01-06 08:08:00,34836.69,34860.57,34791.39,34820.39
2021-01-06 08:09:00,34820.38,34885.0,34811.11,34837.73
2021-01-06 08:10:00,34838.08,34848.04,34807.69,34818.99
2021-01-06 08:11:00,34818.99,34862.54,34811.59,34854.88
2021-01-06 08:12:00,34854.88,34860.93,34790.01,34796.44
2021-01-06 08:13:00,34794.08,34795.7,34717.65,34737.11
2021-01-06 08:14:00,34737.12,34765.32,34621.98,34659.18
2021-01-06 08:15:00,34646.25,34649.99,34500.33,34597.76
2021-01-06 08:16:00,34602.5,34671.95,34598.41,34600.81
2021-01-06 08:17:00,34600.81,34606.74,34550.0,34563.08
2021-01-06 08:18:00,34557.82,34590.0,34458.57,34492.95
2021-01-06 08:19:00,34492.95,34551.68,34471.91,34498.34
2021-01-06 08:20:00,34501.53,34593.24,34498.36,34577.86
2021-01-06 08:21:00,34577.86,34577.86,34533.83,34552.76
2021-01-06 08:22:00,34550.11,34605.51,34526.09,34601.17
2021-01-06 08:23:00,34599.25,34600.01,34528.71,34592.48
2021-01-06 08:24:00,34592.47,34596.99,34550.9,34558.5
2021-01-06 08:25:00,34558.51,34622.25,34554.77,34611.7
2021-01-06 08:26:00,34609.56,34642.83,34604.18,34641.33
2021-01-06 08:27:00,34642.59,34642.6,34501.0,34525.62
2021-01-06 08:28:00,34525.61,34530.25,34360.0,34376.37
2021-01-06 08:29:00,34376.45,34430.23,34130.0,34179.69
2021-01-06 08:30:00,34179.69,34302.4,34015.0,34269.21
2021-01-06 08:31:00,34270.13,34471.1,34230.67,34422.95
2021-01-06 08:32:00,34422.96,34440.88,34271.19,34330.37
2021-01-06 08:33:00,34335.15,34432.35,34316.89,34351.17
2021-01-06 08:34:00,34343.27,34398.0,34340.69,34383.39
2021-01-06 08:35:00,34383.37,34398.0,34355.01,34355.01
2021-01-06 08:36:00,34358.31,34413.75,34307.16,34307.19
2021-01-06 08:37:00,34310.81,34441.11,34255.1,34439.39
2021-01-06 08:38:00,34439.39,34500.0,34405.3,34474.3
2021-01-06 08:39:00,34474.3,34507.81,34443.54,34482.18
2021-01-06 08:40:00,34482.18,34488.58,34365.29,34384.86
2021-01-06 08:41:00,34383.13,34445.16,34366.72,34389.81
2021-01-06 08:42:00,34389.81,34491.89,34373.78,34491.88
2021-01-06 08:43:00,34491.89,34515.65,34457.15,34460.18
2021-01-06 08:44:00,34460.18,34478.71,34444.93,34471.31
2021-01-06 08:45:00,34472.62,34573.74,34468.67,34545.72
2021-01-06 08:46:00,34545.71,34590.0,34541.61,34564.54
2021-01-06 08:47:00,34564.54,34571.11,34500.28,34506.82
2021-01-06 08:48:00,34506.81,34527.0,34500.27,34511.19
2021-01-06 08:49:00,34510.65,34514.99,34403.62,34446.43
2021-01-06 08:50:00,34446.43,34500.0,34446.43,34486.96
2021-01-06 08:51:00,34486.96,34578.0,34486.96,34575.13
2021-01-06 08:52:00,34575.14,34600.0,34526.2,34544.61
2021-01-06 08:53:00,34541.86,34549.86,34528.0,34537.55
2021-01-06 08:54:00,34537.54,34544.98,34458.15,34464.64
2021-01-06 08:55:00,34464.65,34600.0,34464.65,34579.21
2021-01-06 08:56:00,34584.31,34616.68,34564.63,34599.49
2021-01-06 08:57:00,34600.97,34616.67,34554.18,34565.37
2021-01-06 08:58:00,34565.37,34636.16,34565.37,34617.62
2021-01-06 08:59:00,34617.62,34617.63,34575.7,34594.28
2021-01-06 09:00:00,34596.08,34607.69,34530.06,34541.52
2021-01-06 09:01:00,34541.51,34582.35,34527.64,34527.64
2021-01-06 09:02:00,34527.64,34535.36,34461.83,34495.01
2021-01-06 09:03:00,34492.66,34509.66,34401.0,34420.94
2021-01-06 09:04:00,34420.93,34441.67,34401.0,34401.01
2021-01-06 09:05:00,34401.01,34431.33,34389.72,34400.0
2021-01-06 09:06:00,34400.01,34486.3,34394.6,34473.58
2021-01-06 09:07:00,34478.52,34478.52,34378.0,34378.92
2021-01-06 09:08:00,34378.01,34379.5,34254.69,34269.76
2021-01-06 09:09:00,34268.82,34281.58,34080.88,34134.08
2021-01-06 09:10:00,34118.27,34300.0,34111.62,34249.71
2021-01-06 09:11:00,34249.7,34255.29,34093.91,34143.7
2021-01-06 09:12:00,34143.69,34168.95,33801.0,33919.7
2021-01-06 09:13:00,33918.08,33999.0,33800.0,33904.28
2021-01-06 09:14:00,33905.31,34053.32,33885.79,34031.79
2021-01-06 09:15:00,34031.78,34100.0,33965.19,34064.89
2021-01-06 09:16:00,34064.89,34070.76,33850.0,33854.31
2021-01-06 09:17:00,33854.32,33881.33,33600.0,33771.31
2021-01-06 09:18:00,33774.88,33881.09,33773.0,33852.87
2021-01-06 09:19:00,33852.87,33960.21,33357.9,33773.05
2021-01-06 09:20:00,33776.08,33876.52,33656.6,33757.88
2021-01-06 09:21:00,33757.53,33827.9,33706.13,33746.73
2021-01-06 09:22:00,33741.53,33855.92,33732.53,33846.24
2021-01-06 09:23:00,33855.53,33908.53,33821.51,33854.87
2021-01-06 09:24:00,33854.86,33866.25,33711.5,33740.86
2021-01-06 09:25:00,33740.86,33900.0,33740.86,33899.99
2021-01-06 09:26:00,33899.99,33946.5,33850.0,33856.59
2021-01-06 09:27:00,33856.6,33932.05,33850.01,33926.35
2021-01-06 09:28:00,33927.76,33999.68,33905.74,33983.94
2021-01-06 09:29:00,33983.94,33983.94,33918.92,33952.81
2021-01-06 09:30:00,33952.81,34037.75,33951.9,34031.34
2021-01-06 09:31:00,34030.96,34045.13,33952.59,34042.59
2021-01-06 09:32:00,34044.43,34044.43,33969.84,33969.84
2021-01-06 09:33:00,33970.04,34010.16,33900.0,33914.9
2021-01-06 09:34:00,33914.9,34023.04,33913.37,33989.61
2021-01-06 09:35:00,33989.61,34016.59,33904.62,33935.17
2021-01-06 09:36:00,33935.17,33943.22,33840.57,33874.41
2021-01-06 09:37:00,33874.41,33966.1,33862.83,33947.78
2021-01-06 09:38:00,33947.78,33993.04,33906.13,33989.44
2021-01-06 09:39:00,33989.44,34050.3,33989.44,34014.23
2021-01-06 09:40:00,34018.85,34026.41,33951.03,34011.0
2021-01-06 09:41:00,34012.76,34028.37,33990.51,34028.37
2021-01-06 09:42:00,34028.46,34115.35,34028.46,34088.14
2021-01-06 09:43:00,34088.15,34105.71,34050.0,34082.75
2021-01-06 09:44:00,34082.75,34099.0,34057.61,34057.62
2021-01-06 09:45:00,34057.61,34148.03,34057.53,34112.31
2021-01-06 09:46:00,34112.31,34119.93,34010.92,34037.96
2021-01-06 09:47:00,34037.96,34062.48,33980.3,34003.87
2021-01-06 09:48:00,34003.88,34082.57,33992.64,34021.77
2021-01-06 09:49:00,34022.86,34039.13,33955.33,33980.72
2021-01-06 09:50:00,33980.72,34036.8,33975.84,34018.51
2021-01-06 09:51:00,34018.15,34082.88,34018.14,34069.88
2021-01-06 09:52:00,34069.88,34102.03,34062.92,34080.72
2021-01-06 09:53:00,34080.72,34091.45,33975.9,33978.16
2021-01-06 09:54:00,33975.9,34028.33,33951.93,34021.33
2021-01-06 09:55:00,34022.96,34050.0,34004.94,34011.03
2021-01-06 09:56:00,34011.03,34069.61,34005.76,34022.76
2021-01-06 09:57:00,34022.76,34037.02,33940.0,33967.02
2021-01-06 09:58:00,33967.02,33969.4,33919.66,33934.77
2021-01-06 09:59:00,33934.76,33934.77,33880.08,33919.5
2021-01-06 10:00:00,33919.5,33951.02,33834.61,33950.14
2021-01-06 10:01:00,33950.15,34111.91,33938.57,34094.72
2021-01-06 10:02:00,34094.72,34210.0,34086.66,34206.0
2021-01-06 10:03:00,34204.07,34240.0,34186.31,34210.18
2021-01-06 10:04:00,34210.19,34240.99,34182.87,34201.0
2021-01-06 10:05:00,34201.0,34238.13,34175.83,34194.78
2021-01-06 10:06:00,34194.77,34208.64,34150.0,34175.42
2021-01-06 10:07:00,34175.43,34225.46,34168.27,34194.16
2021-01-06 10:08:00,34194.17,34238.12,34190.0,34205.84
2021-01-06 10:09:00,34206.18,34220.92,34180.93,34220.09
2021-01-06 10:10:00,34220.09,34220.1,34173.5,34180.72
2021-01-06 10:11:00,34180.73,34219.99,34177.27,34210.01
2021-01-06 10:12:00,34210.02,34374.49,34210.02,34354.2
2021-01-06 10:13:00,34354.2,34360.2,34297.45,34306.61
2021-01-06 10:14:00,34306.6,34328.84,34300.0,34303.43
2021-01-06 10:15:00,34303.43,34305.83,34225.44,34262.91
2021-01-06 10:16:00,34260.47,34368.43,34235.06,34365.04
2021-01-06 10:17:00,34366.03,34387.01,34309.28,34329.94
2021-01-06 10:18:00,34330.39,34359.13,34278.25,34300.0
2021-01-06 10:19:00,34300.0,34300.01,34238.61,34270.31
2021-01-06 10:20:00,34270.28,34271.68,34228.26,34234.68
2021-01-06 10:21:00,34236.91,34240.0,34219.46,34237.64
2021-01-06 10:22:00,34237.63,34333.15,34227.18,34306.91
2021-01-06 10:23:00,34309.97,34328.29,34273.79,34300.32
2021-01-06 10:24:00,34300.31,34302.68,34244.47,34264.6
2021-01-06 10:25:00,34264.6,34264.6,34200.34,34261.78
2021-01-06 10:26:00,34261.78,34264.99,34208.22,34224.92
2021-01-06 10:27:00,34224.92,34269.71,34214.8,34238.38
2021-01-06 10:28:00,34238.38,34281.87,34236.75,34250.0
2021-01-06 10:29:00,34250.01,34250.01,34199.99,34213.26
2021-01-06 10:30:00,34211.51,34245.08,34202.57,34223.33
2021-01-06 10:31:00,34223.33,34243.99,34201.63,34215.36
2021-01-06 10:32:00,34215.35,34280.45,34212.29,34280.45
2021-01-06 10:33:00,34270.14,34399.0,34261.68,34390.08
2021-01-06 10:34:00,34390.08,34449.6,34364.76,34370.22
2021-01-06 10:35:00,34372.74,34421.63,34372.73,34394.09
2021-01-06 10:36:00,34394.08,34450.0,34387.61,34426.13
2021-01-06 10:37:00,34426.13,34469.09,34418.0,34419.99
2021-01-06 10:38:00,34420.01,34449.99,34380.35,34392.27
2021-01-06 10:39:00,34392.26,34400.0,34352.86,34360.25
2021-01-06 10:40:00,34360.25,34406.31,34354.93,34365.88
2021-01-06 10:41:00,34365.88,34381.97,34321.78,34349.03
2021-01-06 10:42:00,34349.03,34351.34,34310.0,34332.46
2021-01-06 10:43:00,34332.47,34362.76,34320.57,34330.15
2021-01-06 10:44:00,34332.01,34371.07,34309.68,34367.88
2021-01-06 10:45:00,34367.89,34476.15,34367.89,34467.85
2021-01-06 10:46:00,34467.85,34550.0,34431.39,34543.87
2021-01-06 10:47:00,34543.92,34544.23,34491.2,34525.26
2021-01-06 10:48:00,34525.26,34539.41,34482.22,34491.38
2021-01-06 10:49:00,34493.12,34511.58,34447.36,34483.62
2021-01-06 10:50:00,34483.62,34518.17,34445.46,34447.37
2021-01-06 10:51:00,34447.36,34493.1,34425.14,34493.09
2021-01-06 10:52:00,34493.09,34500.0,34445.0,34457.81
2021-01-06 10:53:00,34458.76,34500.0,34420.0,34445.21
2021-01-06 10:54:00,34440.95,34492.32,34417.36,34467.69
2021-01-06 10:55:00,34466.18,34499.98,34452.96,34457.93
2021-01-06 10:56:00,34457.93,34462.04,34420.0,34428.77
2021-01-06 10:57:00,34429.57,34474.99,34416.4,34419.77
2021-01-06 10:58:00,34423.33,34457.12,34416.03,34421.57
2021-01-06 10:59:00,34421.58,34433.84,34411.24,34417.36
2021-01-06 11:00:00,34417.37,34425.99,34350.0,34350.0
2021-01-06 11:01:00,34350.0,34401.23,34342.87,34378.35
2021-01-06 11:02:00,34378.34,34440.0,34373.08,34429.99
2021-01-06 11:03:00,34430.0,34652.55,34429.07,34648.79
2021-01-06 11:04:00,34650.76,34709.33,34600.24,34695.73
2021-01-06 11:05:00,34693.05,34900.0,34689.51,34829.36
2021-01-06 11:06:00,34822.53,34900.0,34761.54,34858.6
2021-01-06 11:07:00,34858.6,34900.0,34800.0,34861.41
2021-01-06 11:08:00,34861.4,34900.0,34840.0,34872.63
2021-01-06 11:09:00,34870.18,34900.0,34844.36,34894.63
2021-01-06 11:10:00,34894.62,34931.38,34845.4,34919.0
2021-01-06 11:11:00,34919.01,34978.74,34876.84,34876.84
2021-01-06 11:12:00,34876.84,35000.0,34815.72,34884.61
2021-01-06 11:13:00,34890.12,34890.87,34821.73,34864.97
2021-01-06 11:14:00,34864.97,34958.44,34862.55,34958.43
2021-01-06 11:15:00,34958.43,35048.3,34948.19,34981.79
2021-01-06 11:16:00,34969.06,35165.6,34937.6,35084.24
2021-01-06 11:17:00,35081.46,35132.98,35050.0,35106.69
2021-01-06 11:18:00,35106.68,35179.0,35030.46,35122.56
2021-01-06 11:19:00,35122.56,35200.0,35057.15,35070.9
2021-01-06 11:20:00,35070.9,35074.6,34921.61,34957.92
2021-01-06 11:21:00,34957.91,34962.0,34800.0,34834.61
2021-01-06 11:22:00,34833.92,34884.89,34752.5,34765.99
2021-01-06 11:23:00,34764.38,34831.89,34727.02,34797.64
2021-01-06 11:24:00,34797.99,34916.72,34794.15,34829.66
2021-01-06 11:25:00,34829.66,34856.04,34752.13,34795.31
2021-01-06 11:26:00,34795.3,34863.41,34758.0,34848.73
2021-01-06 11:27:00,34847.88,34893.39,34803.28,34814.08
2021-01-06 11:28:00,34816.03,34838.37,34782.52,34782.53
2021-01-06 11:29:00,34782.52,34782.53,34611.57,34685.44
2021-01-06 11:30:00,34676.38,34784.72,34676.38,34750.0
2021-01-06 11:31:00,34747.96,34748.07,34658.31,34739.39
2021-01-06 11:32:00,34739.39,34798.14,34732.97,34795.64
2021-01-06 11:33:00,34795.96,34856.68,34795.09,34800.09
2021-01-06 11:34:00,34806.15,34866.26,34795.22,34841.48
2021-01-06 11:35:00,34845.62,34853.54,34814.16,34834.91
2021-01-06 11:36:00,34834.92,34844.8,34778.07,34823.81
2021-01-06 11:37:00,34823.82,34890.63,34823.82,34873.68
2021-01-06 11:38:00,34873.68,34880.76,34802.58,34804.33
2021-01-06 11:39:00,34804.36,34866.57,34795.93,34827.71
2021-01-06 11:40:00,34827.72,34835.59,34756.89,34766.83
2021-01-06 11:41:00,34766.83,34835.0,34762.38,34815.48
2021-01-06 11:42:00,34815.47,34825.0,34781.89,34811.93
2021-01-06 11:43:00,34816.22,34849.82,34803.83,34837.79
2021-01-06 11:44:00,34837.79,34842.86,34763.76,34777.87
2021-01-06 11:45:00,34777.87,34817.69,34714.28,34788.24
2021-01-06 11:46:00,34788.25,34887.28,34788.25,34881.95
2021-01-06 11:47:00,34881.95,34894.75,34847.38,34870.46
2021-01-06 11:48:00,34870.45,34870.46,34783.22,34793.59
2021-01-06 11:49:00,34791.71,34794.38,34713.99,34723.08
2021-01-06 11:50:00,34723.09,34723.09,34551.0,34622.59
2021-01-06 11:51:00,34622.36,34951.77,34600.0,34661.58
2021-01-06 11:52:00,34661.58,34860.61,34632.02,34822.35
2021-01-06 11:53:00,34832.21,34936.64,34826.82,34903.73
2021-01-06 11:54:00,34903.73,34948.48,34876.82,34935.85
2021-01-06 11:55:00,34935.86,34950.0,34865.0,34883.03
2021-01-06 11:56:00,34883.77,34936.9,34872.93,34930.5
2021-01-06 11:57:00,34928.23,34934.15,34899.12,34909.26
2021-01-06 11:58:00,34909.25,34990.0,34885.96,34987.11
2021-01-06 11:59:00,34985.62,34986.59,34910.77,34918.53
2021-01-06 12:00:00,34918.54,35088.0,34914.4,34959.99
2021-01-06 12:01:00,34959.99,34980.8,34821.73,34828.57
2021-01-06 12:02:00,34828.57,34854.42,34757.93,34761.33
2021-01-06 12:03:00,34761.33,34809.86,34749.36,34752.88
2021-01-06 12:04:00,34752.87,34755.8,34694.79,34738.46
2021-01-06 12:05:00,34738.45,34809.68,34733.27,34779.28
2021-01-06 12:06:00,34779.28,34838.71,34740.01,34829.86
2021-01-06 12:07:00,34829.62,34860.0,34800.0,34823.33
2021-01-06 12:08:00,34822.7,34885.6,34791.54,34811.25
2021-01-06 12:09:00,34812.18,34860.84,34784.07,34795.02
2021-01-06 12:10:00,34795.02,34844.0,34758.37,34831.15
2021-01-06 12:11:00,34831.14,34855.0,34790.14,34842.77
2021-01-06 12:12:00,34842.76,34864.89,34815.73,34853.95
2021-01-06 12:13:00,34853.95,34950.0,34813.32,34944.11
2021-01-06 12:14:00,34944.11,34998.72,34910.07,34986.05
2021-01-06 12:15:00,34986.05,34991.83,34900.0,34910.15
2021-01-06 12:16:00,34910.16,34969.94,34903.46,34932.42
2021-01-06 12:17:00,34932.41,34950.0,34900.0,34900.67
2021-01-06 12:18:00,34900.67,34900.67,34820.13,34821.35
2021-01-06 12:19:00,34821.35,34842.46,34780.0,34807.34
2021-01-06 12:20:00,34807.61,34887.31,34806.02,34838.91
2021-01-06 12:21:00,34838.91,34889.78,34800.3,34802.16
2021-01-06 12:22:00,34803.41,34835.37,34750.0,34801.86
2021-01-06 12:23:00,34801.84,34844.37,34799.85,34809.96
2021-01-06 12:24:00,34809.94,34835.31,34780.2,34818.74
2021-01-06 12:25:00,34816.82,34827.04,34760.19,34769.89
2021-01-06 12:26:00,34769.34,34843.48,34740.0,34829.03
2021-01-06 12:27:00,34829.04,34900.0,34823.32,34898.2
2021-01-06 12:28:00,34898.2,34900.0,34860.01,34887.98
2021-01-06 12:29:00,34887.98,34900.0,34857.36,34886.0
2021-01-06 12:30:00,34886.0,34886.0,34834.25,34834.28
2021-01-06 12:31:00,34834.27,34863.31,34809.72,34857.73
2021-01-06 12:32:00,34857.74,34859.96,34826.9,34850.96
2021-01-06 12:33:00,34850.97,34857.22,34730.0,34744.85
2021-01-06 12:34:00,34744.92,34748.4,34562.97,34631.49
2021-01-06 12:35:00,34640.89,34657.0,34579.71,34644.54
2021-01-06 12:36:00,34644.54,34694.21,34574.26,34579.2
2021-01-06 12:37:00,34580.26,34600.0,34502.81,34595.16
2021-01-06 12:38:00,34597.47,34670.01,34577.92,34587.81
2021-01-06 12:39:00,34585.74,34664.78,34577.92,34648.0
2021-01-06 12:40:00,34648.0,34681.3,34604.12,34607.3
2021-01-06 12:41:00,34605.63,34661.15,34580.0,34593.55
2021-01-06 12:42:00,34591.57,34642.12,34565.25,34637.82
2021-01-06 12:43:00,34637.81,34649.15,34584.3,34641.74
2021-01-06 12:44:00,34641.74,34642.24,34562.12,34594.43
2021-01-06 12:45:00,34594.43,34600.0,34415.61,34443.86
2021-01-06 12:46:00,34445.31,34537.56,34441.88,34523.97
2021-01-06 12:47:00,34523.97,34570.31,34523.97,34547.27
2021-01-06 12:48:00,34543.23,34624.2,34543.23,34611.3
2021-01-06 12:49:00,34614.23,34673.16,34597.31,34669.84
2021-01-06 12:50:00,34669.83,34690.0,34627.95,34690.0
2021-01-06 12:51:00,34689.99,34849.78,34688.34,34841.85
2021-01-06 12:52:00,34841.85,34885.71,34823.59,34867.03
2021-01-06 12:53:00,34867.02,34870.0,34787.28,34794.64
2021-01-06 12:54:00,34788.36,34860.33,34787.35,34819.99
2021-01-06 12:55:00,34820.0,34839.99,34779.78,34803.88
2021-01-06 12:56:00,34803.88,34809.99,34738.88,34771.97
2021-01-06 12:57:00,34771.98,34800.0,34733.39,34760.05
2021-01-06 12:58:00,34760.05,34905.82,34752.98,34885.0
2021-01-06 12:59:00,34885.0,34930.64,34882.61,34929.87
2021-01-06 13:00:00,34929.87,35050.0,34921.73,34990.11
2021-01-06 13:01:00,34990.15,35040.18,34956.61,35003.36
2021-01-06 13:02:00,35003.35,35003.35,34955.0,34964.71
2021-01-06 13:03:00,34963.75,34972.53,34898.36,34909.58
2021-01-06 13:04:00,34909.58,34945.12,34872.4,34902.63
2021-01-06 13:05:00,34902.64,34902.64,34791.47,34833.66
2021-01-06 13:06:00,34833.66,34838.36,34744.4,34778.08
2021-01-06 13:07:00,34780.08,34824.79,34756.14,34816.88
2021-01-06 13:08:00,34818.53,34829.19,34753.08,34768.68
2021-01-06 13:09:00,34768.67,34775.18,34677.94,34677.94
2021-01-06 13:10:00,34677.88,34744.22,34667.89,34714.18
2021-01-06 13:11:00,34710.12,34738.77,34687.99,34730.0
2021-01-06 13:12:00,34729.98,34738.77,34656.54,34679.99
2021-01-06 13:13:00,34679.99,34706.17,34520.0,34547.68
2021-01-06 13:14:00,34547.68,34632.07,34530.0,34549.78
2021-01-06 13:15:00,34550.66,34596.28,34500.0,34554.7
2021-01-06 13:16:00,34551.58,34557.15,34477.41,34478.86
2021-01-06 13:17:00,34477.84,34584.88,34430.0,34563.05
2021-01-06 13:18:00,34559.21,34651.18,34553.4,34639.44
2021-01-06 13:19:00,34639.44,34652.55,34589.29,34636.99
2021-01-06 13:20:00,34636.99,34709.53,34634.47,34681.0
2021-01-06 13:21:00,34681.0,34690.68,34627.78,34653.43
2021-01-06 13:22:00,34653.42,34690.73,34590.0,34638.41
2021-01-06 13:23:00,34638.4,34695.07,34600.0,34683.46
2021-01-06 13:24:00,34683.46,34691.82,34650.89,34668.69
2021-01-06 13:25:00,34668.7,34691.76,34600.0,34615.65
2021-01-06 13:26:00,34615.66,34619.54,34564.2,34604.68
2021-01-06 13:27:00,34604.68,34642.05,34588.56,34621.73
2021-01-06 13:28:00,34621.73,34633.67,34563.0,34570.46
2021-01-06 13:29:00,34570.46,34608.07,34563.38,34570.44
2021-01-06 13:30:00,34576.05,34576.06,34500.0,34514.19
2021-01-06 13:31:00,34514.18,34561.68,34490.0,34490.01
2021-01-06 13:32:00,34490.0,34520.0,34306.4,34306.4
2021-01-06 13:33:00,34306.4,34456.08,34300.0,34450.5
2021-01-06 13:34:00,34450.51,34460.82,34370.33,34445.65
2021-01-06 13:35:00,34445.65,34515.55,34438.24,34511.29
2021-01-06 13:36:00,34511.31,34535.11,34480.0,34531.94
2021-01-06 13:37:00,34531.93,34579.97,34500.0,34527.8
2021-01-06 13:38:00,34527.81,34527.81,34431.83,34458.19
2021-01-06 13:39:00,34458.19,34546.22,34450.0,34534.17
2021-01-06 13:40:00,34534.18,34534.18,34478.0,34530.23
2021-01-06 13:41:00,34525.9,34622.44,34514.56,34622.44
2021-01-06 13:42:00,34622.43,34648.11,34603.48,34603.49
2021-01-06 13:43:00,34603.5,34616.19,34553.3,34569.22
2021-01-06 13:44:00,34565.66,34565.67,34450.3,34450.3
2021-01-06 13:45:00,34450.3,34461.37,34379.99,34429.5
2021-01-06 13:46:00,34429.5,34472.87,34404.97,34433.1
2021-01-06 13:47:00,34433.09,34433.09,34339.94,34340.91
2021-01-06 13:48:00,34340.92,34393.34,34316.2,34372.83
2021-01-06 13:49:00,34373.91,34385.31,34330.0,34351.5
2021-01-06 13:50:00,34351.5,34425.08,34351.49,34412.67
2021-01-06 13:51:00,34412.68,34448.95,34363.07,34410.26
2021-01-06 13:52:00,34410.26,34470.0,34395.0,34468.78
2021-01-06 13:53:00,34465.37,34530.58,34464.31,34530.57
2021-01-06 13:54:00,34530.57,34568.45,34500.05,34541.07
2021-01-06 13:55:00,34542.05,34542.05,34470.93,34507.82
2021-01-06 13:56:00,34507.82,34507.83,34439.57,34497.91
2021-01-06 13:57:00,34494.87,34509.22,34439.58,34488.23
